timestamp,bid,ask,last_trade,volume
2026-01-01T13:57:00Z,98117.23,98125.23,98122.33,7.058326
2026-01-01T13:58:00Z,98122.73,98130.73,98126.39,8.693849
2026-01-01T13:59:00Z,98114.21,98122.21,98117.99,8.571383
2026-01-01T14:00:00Z,98100.58,98108.58,98105.06,6.925643
2026-01-01T14:01:00Z,98112.21,98120.21,98115.35,6.847562
2026-01-01T14:02:00Z,98102.88,98110.88,98107.25,6.943183
2026-01-01T14:03:00Z,98120.67,98128.67,98123.81,8.038325
2026-01-01T14:04:00Z,98095.15,98103.15,98098.57,7.719989
2026-01-01T14:05:00Z,98111.46,98119.46,98116.00,6.889142
2026-01-01T14:06:00Z,98101.01,98109.02,98103.66,8.422443
2026-01-01T14:07:00Z,98107.96,98115.98,98111.93,6.769287
2026-01-01T14:08:00Z,98099.72,98107.73,98103.51,7.008026
2026-01-01T14:09:00Z,98088.22,98096.24,98091.80,7.353538
2026-01-01T14:10:00Z,98095.60,98103.63,98099.20,7.310767
2026-01-01T14:11:00Z,98082.31,98090.34,98084.45,8.683422
2026-01-01T14:12:00Z,98088.92,98096.96,98094.02,7.461566
2026-01-01T14:13:00Z,98094.00,98102.05,98098.21,8.583346
2026-01-01T14:14:00Z,98079.70,98087.75,98083.67,7.488229
2026-01-01T14:15:00Z,98077.85,98085.90,98082.16,8.660430
2026-01-01T14:16:00Z,98086.93,98095.00,98091.08,8.346556
2026-01-01T14:17:00Z,98050.23,98058.30,98053.68,7.197887
2026-01-01T14:18:00Z,98076.39,98084.47,98080.96,6.980025
2026-01-01T14:19:00Z,98062.89,98070.99,98065.94,9.209646
2026-01-01T14:20:00Z,98072.83,98080.93,98078.51,6.954558
2026-01-01T14:21:00Z,98056.80,98064.92,98061.55,6.985916
2026-01-01T14:22:00Z,98057.26,98065.38,98061.29,7.730454
2026-01-01T14:23:00Z,98048.48,98056.62,98052.25,8.647962
2026-01-01T14:24:00Z,98057.39,98065.53,98062.51,7.923447
2026-01-01T14:25:00Z,98035.10,98043.26,98039.67,7.300663
2026-01-01T14:26:00Z,98046.98,98055.15,98049.40,9.330376
2026-01-01T14:27:00Z,98057.57,98065.76,98061.40,7.648909
2026-01-01T14:28:00Z,98040.36,98048.56,98044.97,8.592089
2026-01-01T14:29:00Z,98034.38,98042.59,98036.79,8.377290
2026-01-01T14:30:00Z,98029.27,98037.50,98031.12,7.640678
2026-01-01T14:31:00Z,98026.23,98034.47,98028.86,7.261174
2026-01-01T14:32:00Z,98028.78,98037.03,98031.86,9.530655
2026-01-01T14:33:00Z,98031.54,98039.82,98037.08,7.524866
2026-01-01T14:34:00Z,98029.86,98038.15,98034.96,8.367524
2026-01-01T14:35:00Z,98014.15,98022.46,98021.95,7.653279
2026-01-01T14:36:00Z,98020.38,98028.70,98024.27,8.171988
2026-01-01T14:37:00Z,98005.39,98013.73,98008.30,8.550005
2026-01-01T14:38:00Z,98011.77,98020.14,98012.86,7.231367
2026-01-01T14:39:00Z,98005.56,98013.94,98010.64,7.602999
2026-01-01T14:40:00Z,98006.57,98014.97,98010.88,7.580748
2026-01-01T14:41:00Z,97991.41,97999.83,97994.60,8.269398
2026-01-01T14:42:00Z,97986.69,97995.13,97991.90,8.554153
2026-01-01T14:43:00Z,97999.11,98007.57,98002.59,7.920019
2026-01-01T14:44:00Z,97987.44,97995.93,97993.08,7.921817
2026-01-01T14:45:00Z,98001.63,98010.14,98004.67,7.575010
2026-01-01T14:46:00Z,97974.38,97982.91,97976.87,7.504926
2026-01-01T14:47:00Z,97978.52,97987.07,97982.16,9.174632
2026-01-01T14:48:00Z,97979.52,97988.09,97983.45,8.445135
2026-01-01T14:49:00Z,97979.07,97987.67,97981.73,7.836441
2026-01-01T14:50:00Z,97966.60,97975.22,97972.83,7.411412
2026-01-01T14:51:00Z,97964.08,97972.73,97967.90,9.191257
2026-01-01T14:52:00Z,97975.02,97983.69,97982.01,9.480191
2026-01-01T14:53:00Z,97959.53,97968.22,97963.74,8.131801
2026-01-01T14:54:00Z,97967.99,97976.71,97973.91,7.727292
2026-01-01T14:55:00Z,97971.54,97980.28,97975.95,7.737352
2026-01-01T14:56:00Z,97953.92,97962.69,97957.37,9.204991
2026-01-01T14:57:00Z,97953.33,97962.13,97957.28,7.697994
2026-01-01T14:58:00Z,97937.85,97946.68,97942.59,9.041852
2026-01-01T14:59:00Z,97941.86,97950.71,97945.64,8.184043
2026-01-01T15:00:00Z,97946.90,97955.78,97952.33,7.664723
2026-01-01T15:01:00Z,97929.62,97938.52,97933.70,7.551632
2026-01-01T15:02:00Z,97935.94,97944.87,97939.69,8.706415
2026-01-01T15:03:00Z,97930.17,97939.13,97936.35,9.806448
2026-01-01T15:04:00Z,97931.88,97940.87,97935.14,9.263918
2026-01-01T15:05:00Z,97915.53,97924.56,97919.08,8.100657
2026-01-01T15:06:00Z,97908.03,97917.08,97913.56,7.665767
2026-01-01T15:07:00Z,97919.05,97928.14,97922.57,8.630980
2026-01-01T15:08:00Z,97916.77,97925.88,97920.87,8.763427
2026-01-01T15:09:00Z,97888.19,97897.33,97893.21,7.771924
2026-01-01T15:10:00Z,97899.94,97909.11,97904.75,8.256395
2026-01-01T15:11:00Z,97897.25,97906.45,97901.70,7.720059
2026-01-01T15:12:00Z,97903.14,97912.38,97909.29,8.240780
2026-01-01T15:13:00Z,97907.41,97916.68,97910.41,8.058622
2026-01-01T15:14:00Z,97880.01,97889.31,97884.75,8.578007
2026-01-01T15:15:00Z,97906.86,97916.20,97911.59,8.622854
2026-01-01T15:16:00Z,97895.83,97905.19,97900.56,7.856418
2026-01-01T15:17:00Z,97891.90,97901.30,97897.97,9.830464
2026-01-01T15:18:00Z,97881.95,97891.39,97886.65,9.048851
2026-01-01T15:19:00Z,97865.55,97875.01,97870.20,8.335262
2026-01-01T15:20:00Z,97869.76,97879.26,97874.34,8.213389
2026-01-01T15:21:00Z,97872.75,97882.28,97879.49,7.841648
2026-01-01T15:22:00Z,97884.72,97894.29,97891.06,8.979884
2026-01-01T15:23:00Z,97860.95,97870.55,97865.38,8.935702
2026-01-01T15:24:00Z,97867.23,97876.87,97871.97,8.375274
2026-01-01T15:25:00Z,97863.48,97873.15,97868.52,8.286686
2026-01-01T15:26:00Z,97850.46,97860.16,97854.76,8.731449
2026-01-01T15:27:00Z,97854.14,97863.89,97858.94,8.925951
2026-01-01T15:28:00Z,97856.60,97866.38,97859.64,7.994094
2026-01-01T15:29:00Z,97843.00,97852.82,97847.84,8.378897
2026-01-01T15:30:00Z,97851.35,97861.21,97858.36,8.524477
2026-01-01T15:31:00Z,97842.26,97852.15,97847.92,9.090757
2026-01-01T15:32:00Z,97833.74,97843.67,97839.56,8.747775
2026-01-01T15:33:00Z,97838.20,97848.16,97842.83,8.841155
2026-01-01T15:34:00Z,97840.27,97850.27,97845.77,8.852855
2026-01-01T15:35:00Z,97820.55,97830.59,97825.46,8.312696
2026-01-01T15:36:00Z,97835.52,97845.59,97839.60,8.761636
2026-01-01T15:37:00Z,97832.69,97842.80,97836.82,9.146604
2026-01-01T15:38:00Z,97824.27,97834.41,97828.47,8.326126
2026-01-01T15:39:00Z,97824.53,97834.71,97828.49,8.781714
2026-01-01T15:40:00Z,97822.25,97832.47,97826.41,10.154712
2026-01-01T15:41:00Z,97823.45,97833.71,97828.71,8.205564
2026-01-01T15:42:00Z,97828.82,97839.12,97830.85,9.597648
2026-01-01T15:43:00Z,97826.52,97836.85,97830.46,9.304447
2026-01-01T15:44:00Z,97806.96,97817.33,97810.84,8.220693
2026-01-01T15:45:00Z,97825.96,97836.38,97831.62,8.170962
2026-01-01T15:46:00Z,97816.36,97826.82,97820.81,9.920222
2026-01-01T15:47:00Z,97819.82,97830.32,97825.61,9.081129
2026-01-01T15:48:00Z,97813.86,97824.39,97819.50,8.919550
2026-01-01T15:49:00Z,97812.45,97823.02,97818.28,9.242082
2026-01-01T15:50:00Z,97813.40,97824.01,97819.06,8.559848
2026-01-01T15:51:00Z,97804.57,97815.22,97810.28,9.080157
2026-01-01T15:52:00Z,97799.45,97810.13,97804.57,8.854537
2026-01-01T15:53:00Z,97792.04,97802.77,97797.05,9.393279
2026-01-01T15:54:00Z,97791.76,97802.52,97797.00,8.338797
2026-01-01T15:55:00Z,97797.09,97807.89,97803.30,10.598364
2026-01-01T15:56:00Z,97780.09,97790.94,97785.23,8.928098
2026-01-01T15:57:00Z,97776.23,97787.11,97783.85,8.391177
2026-01-01T15:58:00Z,97781.88,97792.80,97788.55,10.900766
2026-01-01T15:59:00Z,97788.50,97799.46,97792.74,8.292292
2026-01-01T16:00:00Z,97788.43,97799.43,97794.92,8.779169
2026-01-01T16:01:00Z,97800.81,97811.84,97806.40,8.706996
2026-01-01T16:02:00Z,97792.66,97803.74,97798.12,8.809579
2026-01-01T16:03:00Z,97750.14,97761.26,97756.27,8.408413
2026-01-01T16:04:00Z,97777.01,97788.16,97781.76,9.413373
2026-01-01T16:05:00Z,97763.05,97774.25,97772.59,9.725366
2026-01-01T16:06:00Z,97781.30,97792.53,97789.29,8.680767
2026-01-01T16:07:00Z,97770.19,97781.47,97777.11,10.325113
2026-01-01T16:08:00Z,97781.22,97792.54,97788.38,9.014442
2026-01-01T16:09:00Z,97763.94,97775.29,97769.87,8.530731
2026-01-01T16:10:00Z,97768.79,97780.18,97771.60,9.816095
2026-01-01T16:11:00Z,97769.97,97781.40,97777.09,11.707678
2026-01-01T16:12:00Z,97780.12,97791.59,97784.87,8.919459
2026-01-01T16:13:00Z,97781.28,97792.79,97787.81,8.893561
2026-01-01T16:14:00Z,97773.95,97785.49,97781.22,11.117766
2026-01-01T16:15:00Z,97771.59,97783.18,97777.58,9.050031
2026-01-01T16:16:00Z,97767.35,97778.98,97770.42,9.047224
2026-01-01T16:17:00Z,97764.77,97776.44,97772.25,8.683603
2026-01-01T16:18:00Z,97782.28,97793.98,97787.05,9.831984
2026-01-01T16:19:00Z,97756.95,97768.69,97764.00,8.769037
2026-01-01T16:20:00Z,97777.28,97789.06,97782.72,9.313008
2026-01-01T16:21:00Z,97773.63,97785.45,97780.02,9.034894
2026-01-01T16:22:00Z,97782.95,97794.80,97788.17,10.197324
2026-01-01T16:23:00Z,97766.62,97778.51,97774.08,11.330364
2026-01-01T16:24:00Z,97763.08,97775.01,97766.35,8.728560
2026-01-01T16:25:00Z,97764.01,97775.98,97769.34,8.936513
2026-01-01T16:26:00Z,97765.41,97777.41,97773.20,9.901094
2026-01-01T16:27:00Z,97779.15,97791.19,97788.06,9.484695
2026-01-01T16:28:00Z,97750.16,97762.23,97758.73,8.869399
2026-01-01T16:29:00Z,97770.01,97782.12,97773.81,10.199845
2026-01-01T16:30:00Z,97776.37,97788.51,97782.26,11.170151
2026-01-01T16:31:00Z,97763.75,97775.93,97771.15,10.129925
2026-01-01T16:32:00Z,97773.48,97785.70,97783.14,9.836316
2026-01-01T16:33:00Z,97786.81,97799.07,97794.61,9.610375
2026-01-01T16:34:00Z,97762.24,97774.53,97766.39,9.511066
2026-01-01T16:35:00Z,97775.70,97788.03,97781.87,9.079564
2026-01-01T16:36:00Z,97774.22,97786.58,97781.00,9.823363
2026-01-01T16:37:00Z,97775.25,97787.65,97781.09,11.792156
2026-01-01T16:38:00Z,97783.03,97795.46,97788.28,9.745786
2026-01-01T16:39:00Z,97783.92,97796.39,97791.30,9.478898
2026-01-01T16:40:00Z,97785.59,97798.09,97790.47,8.946013
2026-01-01T16:41:00Z,97774.61,97787.14,97783.04,9.715488
2026-01-01T16:42:00Z,97778.17,97790.73,97785.50,9.136428
2026-01-01T16:43:00Z,97780.34,97792.94,97787.23,9.715255
2026-01-01T16:44:00Z,97781.37,97794.01,97786.13,9.127732
2026-01-01T16:45:00Z,97781.68,97794.35,97786.58,9.631691
2026-01-01T16:46:00Z,97783.14,97795.84,97789.53,9.391350
2026-01-01T16:47:00Z,97784.84,97797.57,97791.77,9.172779
2026-01-01T16:48:00Z,97792.37,97805.13,97799.25,9.415056
2026-01-01T16:49:00Z,97801.02,97813.81,97807.06,10.651189
2026-01-01T16:50:00Z,97790.48,97803.30,97797.90,8.776338
2026-01-01T16:51:00Z,97795.28,97808.14,97799.56,9.754425
2026-01-01T16:52:00Z,97798.74,97811.63,97806.15,9.660915
2026-01-01T16:53:00Z,97799.11,97812.03,97804.69,10.150193
2026-01-01T16:54:00Z,97798.55,97811.50,97805.30,9.249688
2026-01-01T16:55:00Z,97805.69,97818.67,97814.27,9.919190
2026-01-01T16:56:00Z,97798.88,97811.89,97806.56,10.548286
2026-01-01T16:57:00Z,97804.55,97817.58,97812.38,9.608740
2026-01-01T16:58:00Z,97812.39,97825.46,97821.31,9.689022
2026-01-01T16:59:00Z,97814.21,97827.30,97820.64,10.144021
2026-01-01T17:00:00Z,97810.93,97824.05,97818.47,10.668739
2026-01-01T17:01:00Z,97817.23,97830.38,97823.54,9.259927
2026-01-01T17:02:00Z,97808.87,97822.05,97816.76,10.399496
2026-01-01T17:03:00Z,97814.77,97827.97,97819.11,9.590840
2026-01-01T17:04:00Z,97822.54,97835.77,97827.97,11.186627
2026-01-01T17:05:00Z,97817.91,97831.17,97821.99,9.232675
2026-01-01T17:06:00Z,97820.71,97833.99,97827.43,10.403747
2026-01-01T17:07:00Z,97819.16,97832.47,97823.13,8.887311
2026-01-01T17:08:00Z,97832.73,97846.06,97837.60,9.300845
2026-01-01T17:09:00Z,97828.80,97842.15,97835.51,9.602610
2026-01-01T17:10:00Z,97855.53,97868.91,97861.89,9.093067
2026-01-01T17:11:00Z,97833.04,97846.45,97836.44,10.531446
2026-01-01T17:12:00Z,97814.41,97827.84,97822.82,10.465098
2026-01-01T17:13:00Z,97831.59,97845.04,97838.18,11.519394
2026-01-01T17:14:00Z,97847.85,97861.33,97854.35,9.810414
2026-01-01T17:15:00Z,97853.39,97866.88,97859.67,9.750425
2026-01-01T17:16:00Z,97835.40,97848.92,97842.82,9.280075
2026-01-01T17:17:00Z,97843.20,97856.74,97848.68,9.079861
2026-01-01T17:18:00Z,97853.20,97866.76,97860.35,10.629048
2026-01-01T17:19:00Z,97853.08,97866.66,97862.51,9.922609
2026-01-01T17:20:00Z,97859.85,97873.44,97866.42,9.250166
2026-01-01T17:21:00Z,97876.05,97889.67,97882.14,9.946015
2026-01-01T17:22:00Z,97862.73,97876.37,97870.52,9.181012
2026-01-01T17:23:00Z,97871.40,97885.06,97878.12,9.588333
2026-01-01T17:24:00Z,97866.51,97880.19,97872.14,11.376523
2026-01-01T17:25:00Z,97883.41,97897.10,97889.81,9.706071
2026-01-01T17:26:00Z,97882.21,97895.92,97886.25,9.132772
2026-01-01T17:27:00Z,97885.09,97898.82,97892.39,9.872357
2026-01-01T17:28:00Z,97887.71,97901.45,97896.01,9.127103
2026-01-01T17:29:00Z,97889.49,97903.25,97896.82,9.422392
2026-01-01T17:30:00Z,97904.94,97918.71,97911.61,9.388637
2026-01-01T17:31:00Z,97894.28,97908.06,97899.61,9.818858
2026-01-01T17:32:00Z,97905.55,97919.35,97913.25,9.842699
2026-01-01T17:33:00Z,97895.28,97909.09,97902.33,11.368553
2026-01-01T17:34:00Z,97914.79,97928.62,97920.35,9.525124
2026-01-01T17:35:00Z,97920.08,97933.92,97926.33,8.994694
2026-01-01T17:36:00Z,97927.72,97941.57,97932.58,9.741976
2026-01-01T17:37:00Z,97922.58,97936.44,97930.70,10.954358
2026-01-01T17:38:00Z,97925.38,97939.26,97933.70,10.605455
2026-01-01T17:39:00Z,97922.94,97936.83,97929.54,11.186418
2026-01-01T17:40:00Z,97921.51,97935.41,97928.40,9.191793
2026-01-01T17:41:00Z,97938.07,97951.98,97943.85,10.138303
2026-01-01T17:42:00Z,97947.60,97961.51,97956.83,9.934451
2026-01-01T17:43:00Z,97940.48,97954.41,97948.81,11.163130
2026-01-01T17:44:00Z,97948.12,97962.05,97953.18,9.245774
2026-01-01T17:45:00Z,97959.80,97973.74,97967.62,10.323648
2026-01-01T17:46:00Z,97971.39,97985.34,97977.83,10.074970
2026-01-01T17:47:00Z,97950.29,97964.25,97957.12,10.213963
2026-01-01T17:48:00Z,97977.68,97991.64,97984.93,9.010068
2026-01-01T17:49:00Z,97966.76,97980.73,97975.27,9.908012
2026-01-01T17:50:00Z,97970.96,97984.93,97977.85,9.027307
2026-01-01T17:51:00Z,97990.25,98004.23,97996.13,11.942045
2026-01-01T17:52:00Z,97974.55,97988.54,97980.52,9.789660
2026-01-01T17:53:00Z,97989.00,98002.99,97995.98,10.342874
2026-01-01T17:54:00Z,97981.26,97995.25,97986.16,9.443218
2026-01-01T17:55:00Z,97994.13,98008.12,97999.29,9.126492
2026-01-01T17:56:00Z,98000.23,98014.22,98006.22,9.987931
2026-01-01T17:57:00Z,97991.24,98005.24,97998.06,9.547116
2026-01-01T17:58:00Z,98026.06,98040.06,98034.51,10.513836
2026-01-01T17:59:00Z,97995.86,98009.86,98002.72,10.886332
2026-01-01T18:00:00Z,98017.50,98031.50,98023.84,10.201968
2026-01-01T18:01:00Z,98027.35,98041.35,98036.18,10.279644
2026-01-01T18:02:00Z,98023.93,98037.93,98029.33,9.966344
2026-01-01T18:03:00Z,98014.30,98028.30,98020.97,10.722737
2026-01-01T18:04:00Z,98034.83,98048.83,98041.81,10.036508
2026-01-01T18:05:00Z,98036.62,98050.61,98045.53,9.413140
2026-01-01T18:06:00Z,98032.17,98046.16,98038.81,9.123040
2026-01-01T18:07:00Z,98035.33,98049.32,98040.19,9.451607
2026-01-01T18:08:00Z,98054.99,98068.98,98060.95,11.313019
2026-01-01T18:09:00Z,98048.44,98062.42,98056.81,11.062632
2026-01-01T18:10:00Z,98054.77,98068.74,98062.27,9.638941
2026-01-01T18:11:00Z,98061.80,98075.77,98069.55,10.894333
2026-01-01T18:12:00Z,98066.36,98080.33,98075.07,9.258374
2026-01-01T18:13:00Z,98068.49,98082.45,98074.20,10.554645
2026-01-01T18:14:00Z,98064.65,98078.60,98073.68,9.445575
2026-01-01T18:15:00Z,98079.08,98093.03,98085.39,11.241416
2026-01-01T18:16:00Z,98061.94,98075.88,98069.37,11.481813
2026-01-01T18:17:00Z,98072.13,98086.06,98081.46,10.074361
2026-01-01T18:18:00Z,98069.73,98083.64,98076.68,9.726492
2026-01-01T18:19:00Z,98094.40,98108.31,98103.66,9.765612
2026-01-01T18:20:00Z,98097.33,98111.23,98104.92,10.289895
2026-01-01T18:21:00Z,98103.47,98117.35,98111.56,9.711550
2026-01-01T18:22:00Z,98096.70,98110.58,98105.45,9.225406
2026-01-01T18:23:00Z,98096.72,98110.58,98103.12,9.521111
2026-01-01T18:24:00Z,98109.26,98123.11,98116.09,9.268747
2026-01-01T18:25:00Z,98127.10,98140.94,98135.06,10.746626
2026-01-01T18:26:00Z,98104.07,98117.90,98111.13,10.374088
2026-01-01T18:27:00Z,98127.34,98141.15,98133.40,9.868727
2026-01-01T18:28:00Z,98133.10,98146.90,98139.73,9.736643
2026-01-01T18:29:00Z,98130.53,98144.32,98137.28,9.100264
2026-01-01T18:30:00Z,98126.48,98140.25,98135.50,9.610408
2026-01-01T18:31:00Z,98148.13,98161.89,98154.35,9.598035
2026-01-01T18:32:00Z,98138.18,98151.92,98143.97,9.759874
2026-01-01T18:33:00Z,98150.20,98163.93,98156.43,9.326281
2026-01-01T18:34:00Z,98151.26,98164.97,98157.18,9.430370
2026-01-01T18:35:00Z,98164.46,98178.15,98170.37,9.555752
2026-01-01T18:36:00Z,98175.71,98189.38,98179.88,10.353101
2026-01-01T18:37:00Z,98173.71,98187.37,98180.03,9.527832
2026-01-01T18:38:00Z,98179.93,98193.57,98185.85,9.633927
2026-01-01T18:39:00Z,98169.87,98183.49,98176.59,9.550013
2026-01-01T18:40:00Z,98169.10,98182.70,98174.24,9.474848
2026-01-01T18:41:00Z,98180.39,98193.97,98186.98,9.180332
2026-01-01T18:42:00Z,98181.63,98195.19,98187.73,9.277191
2026-01-01T18:43:00Z,98180.18,98193.72,98188.79,8.962074
2026-01-01T18:44:00Z,98183.27,98196.79,98189.82,9.359039
2026-01-01T18:45:00Z,98179.88,98193.38,98185.48,9.926282
2026-01-01T18:46:00Z,98186.44,98199.91,98193.29,9.460658
2026-01-01T18:47:00Z,98183.72,98197.17,98189.87,10.560638
2026-01-01T18:48:00Z,98194.35,98207.78,98200.22,9.392838
2026-01-01T18:49:00Z,98198.27,98211.68,98205.26,9.368340
2026-01-01T18:50:00Z,98203.41,98216.79,98209.49,9.298239
2026-01-01T18:51:00Z,98209.89,98223.25,98216.84,9.623769
2026-01-01T18:52:00Z,98209.78,98223.11,98217.96,9.418126
2026-01-01T18:53:00Z,98225.61,98238.92,98232.16,9.179827
2026-01-01T18:54:00Z,98211.35,98224.63,98218.01,9.829392
2026-01-01T18:55:00Z,98216.93,98230.19,98225.43,8.872952
2026-01-01T18:56:00Z,98235.54,98248.77,98240.84,9.168667
2026-01-01T18:57:00Z,98221.87,98235.08,98229.74,9.601147
2026-01-01T18:58:00Z,98228.16,98241.34,98234.18,8.856922
2026-01-01T18:59:00Z,98237.46,98250.61,98245.08,8.890255
2026-01-01T19:00:00Z,98230.94,98244.06,98237.63,8.967741
2026-01-01T19:01:00Z,98239.34,98252.43,98245.32,10.894988
2026-01-01T19:02:00Z,98235.05,98248.11,98243.47,10.472527
2026-01-01T19:03:00Z,98250.37,98263.41,98259.23,9.460750
2026-01-01T19:04:00Z,98242.94,98255.94,98248.79,9.592557
2026-01-01T19:05:00Z,98254.80,98267.78,98259.44,10.487517
2026-01-01T19:06:00Z,98262.94,98275.89,98270.68,9.271219
2026-01-01T19:07:00Z,98260.61,98273.52,98268.03,8.991502
2026-01-01T19:08:00Z,98243.96,98256.85,98252.01,9.295837
2026-01-01T19:09:00Z,98247.15,98260.00,98253.75,9.315919
2026-01-01T19:10:00Z,98259.63,98272.46,98265.63,9.407862
2026-01-01T19:11:00Z,98261.24,98274.03,98266.19,9.546889
2026-01-01T19:12:00Z,98269.10,98281.86,98273.69,9.223007
2026-01-01T19:13:00Z,98274.57,98287.30,98280.74,8.949947
2026-01-01T19:14:00Z,98263.56,98276.26,98267.72,9.343521
2026-01-01T19:15:00Z,98271.13,98283.80,98278.00,8.991559
2026-01-01T19:16:00Z,98271.86,98284.49,98278.38,8.778219
2026-01-01T19:17:00Z,98282.93,98295.54,98288.71,10.427830
2026-01-01T19:18:00Z,98279.17,98291.74,98283.82,11.727552
2026-01-01T19:19:00Z,98271.21,98283.74,98276.92,9.634057
2026-01-01T19:20:00Z,98269.60,98282.10,98275.57,10.130735
2026-01-01T19:21:00Z,98290.39,98302.86,98296.64,9.768283
2026-01-01T19:22:00Z,98282.05,98294.48,98287.16,9.468967
2026-01-01T19:23:00Z,98278.66,98291.06,98285.28,8.677409
2026-01-01T19:24:00Z,98286.14,98298.51,98291.75,10.002967
2026-01-01T19:25:00Z,98277.99,98290.32,98284.49,8.976201
2026-01-01T19:26:00Z,98286.39,98298.68,98292.58,9.000411
2026-01-01T19:27:00Z,98293.40,98305.66,98299.84,10.310698
2026-01-01T19:28:00Z,98290.59,98302.81,98297.22,10.690563
2026-01-01T19:29:00Z,98300.51,98312.69,98304.27,9.353153
2026-01-01T19:30:00Z,98294.46,98306.61,98300.74,10.333288
2026-01-01T19:31:00Z,98299.81,98311.92,98306.90,9.321628
2026-01-01T19:32:00Z,98300.79,98312.86,98306.82,9.943356
2026-01-01T19:33:00Z,98308.07,98320.11,98313.31,9.255565
2026-01-01T19:34:00Z,98297.95,98309.95,98303.90,9.943426
2026-01-01T19:35:00Z,98287.27,98299.24,98292.98,8.844856
2026-01-01T19:36:00Z,98307.14,98319.06,98314.46,10.083093
2026-01-01T19:37:00Z,98302.59,98314.48,98306.73,8.817695
2026-01-01T19:38:00Z,98306.86,98318.72,98312.19,8.562960
2026-01-01T19:39:00Z,98303.00,98314.81,98307.63,10.400289
2026-01-01T19:40:00Z,98316.03,98327.81,98321.69,10.343782
2026-01-01T19:41:00Z,98308.69,98320.43,98315.28,8.688203
2026-01-01T19:42:00Z,98319.28,98330.98,98326.66,8.576013
2026-01-01T19:43:00Z,98308.21,98319.87,98313.42,8.960859
2026-01-01T19:44:00Z,98319.89,98331.51,98325.17,10.471682
2026-01-01T19:45:00Z,98317.03,98328.61,98322.69,9.005355
2026-01-01T19:46:00Z,98298.20,98309.75,98305.44,9.270253
2026-01-01T19:47:00Z,98305.36,98316.87,98311.31,9.724939
2026-01-01T19:48:00Z,98304.08,98315.55,98307.19,9.349415
2026-01-01T19:49:00Z,98322.46,98333.89,98327.79,8.475700
2026-01-01T19:50:00Z,98329.86,98341.26,98334.62,9.815199
2026-01-01T19:51:00Z,98317.20,98328.56,98323.57,8.739288
2026-01-01T19:52:00Z,98305.08,98316.40,98309.78,9.194490
2026-01-01T19:53:00Z,98322.47,98333.75,98326.02,9.828995
2026-01-01T19:54:00Z,98309.09,98320.33,98314.68,10.999362
2026-01-01T19:55:00Z,98314.86,98326.05,98320.53,9.296996
2026-01-01T19:56:00Z,98337.95,98349.10,98342.77,8.943690
2026-01-01T19:57:00Z,98318.59,98329.71,98322.49,9.289209
2026-01-01T19:58:00Z,98317.31,98328.38,98321.79,9.022692
2026-01-01T19:59:00Z,98302.21,98313.25,98307.03,11.026231
2026-01-01T20:00:00Z,98313.70,98324.70,98318.58,8.992352
2026-01-01T20:01:00Z,98312.53,98323.50,98316.96,9.755238
2026-01-01T20:02:00Z,98328.56,98339.49,98333.81,9.635564
2026-01-01T20:03:00Z,98314.41,98325.29,98319.47,9.246383
2026-01-01T20:04:00Z,98322.21,98333.05,98328.40,9.789037
2026-01-01T20:05:00Z,98317.63,98328.44,98322.39,9.311335
2026-01-01T20:06:00Z,98315.83,98326.59,98318.81,8.738251
2026-01-01T20:07:00Z,98330.79,98341.52,98336.70,9.568644
2026-01-01T20:08:00Z,98319.70,98330.39,98325.16,8.579291
2026-01-01T20:09:00Z,98310.15,98320.80,98315.47,8.893496
2026-01-01T20:10:00Z,98312.97,98323.58,98319.20,9.149716
2026-01-01T20:11:00Z,98303.47,98314.04,98308.17,10.087329
2026-01-01T20:12:00Z,98327.65,98338.18,98333.38,10.078642
2026-01-01T20:13:00Z,98322.35,98332.84,98327.43,10.530762
2026-01-01T20:14:00Z,98311.56,98322.02,98315.19,8.286854
2026-01-01T20:15:00Z,98325.35,98335.77,98330.87,9.053340
2026-01-01T20:16:00Z,98301.33,98311.70,98304.06,10.386247
2026-01-01T20:17:00Z,98322.95,98333.29,98329.19,8.244083
2026-01-01T20:18:00Z,98307.94,98318.24,98313.03,8.088676
2026-01-01T20:19:00Z,98319.49,98329.75,98325.11,10.441231
2026-01-01T20:20:00Z,98316.00,98326.22,98318.70,8.537386
2026-01-01T20:21:00Z,98295.55,98305.74,98300.69,9.546114
2026-01-01T20:22:00Z,98294.71,98304.86,98298.48,9.001659
2026-01-01T20:23:00Z,98303.31,98313.42,98309.20,9.644928
2026-01-01T20:24:00Z,98305.73,98315.81,98311.48,9.163383
2026-01-01T20:25:00Z,98302.15,98312.19,98305.73,8.651962
2026-01-01T20:26:00Z,98309.05,98319.05,98315.26,8.008582
2026-01-01T20:27:00Z,98307.91,98317.87,98312.71,8.635750
2026-01-01T20:28:00Z,98303.68,98313.60,98309.55,10.593595
2026-01-01T20:29:00Z,98304.39,98314.28,98307.96,9.110111
2026-01-01T20:30:00Z,98287.01,98296.86,98292.03,9.243119
2026-01-01T20:31:00Z,98307.16,98316.97,98311.70,8.680677
2026-01-01T20:32:00Z,98296.29,98306.07,98301.61,9.141410
2026-01-01T20:33:00Z,98293.60,98303.34,98297.94,8.006119
2026-01-01T20:34:00Z,98293.63,98303.34,98299.34,8.430178
2026-01-01T20:35:00Z,98297.97,98307.65,98303.22,9.824915
